Date,Open,High,Low,Close,Adj Close,Volume
2009-04-09,4.229286,4.285714,4.212857,4.270357,3.651231,530756800
2009-04-13,4.286071,4.320714,4.250000,4.293571,3.671081,389236400
2009-04-14,4.270357,4.291786,4.187500,4.225357,3.612756,454622000
2009-04-15,4.185714,4.223214,4.134286,4.201429,3.592298,412882400
2009-04-16,4.256786,4.398214,4.242500,4.337500,3.708640,593446000
2009-04-17,4.327857,4.437500,4.294643,4.407857,3.768796,497495600
2009-04-20,4.347500,4.392500,4.255714,4.303571,3.679631,466466000
2009-04-21,4.246071,4.362143,4.235714,4.348571,3.718106,470685600
2009-04-22,4.379643,4.476786,4.328571,4.339643,3.710473,938767200
2009-04-23,4.522143,4.542857,4.411071,4.478571,3.829260,945156800
2009-04-24,4.451429,4.469286,4.391786,4.425000,3.783455,540764000
2009-04-27,4.389286,4.464286,4.380714,4.454643,3.808799,480690000
2009-04-28,4.405357,4.507500,4.402143,4.425000,3.783455,455856800
2009-04-29,4.458929,4.530357,4.422500,4.469286,3.821319,458110800
2009-04-30,4.507857,4.535714,4.461429,4.493929,3.842389,498489600
2009-05-01,4.492857,4.569643,4.492857,4.544286,3.885446,397516000
2009-05-04,4.580000,4.723214,4.560000,4.716786,4.032936,609358400
2009-05-05,4.705357,4.745000,4.682857,4.739643,4.052481,398255200
2009-05-06,4.761786,4.767857,4.650714,4.732143,4.046068,473538800
2009-05-07,4.726071,4.728214,4.567857,4.609286,3.941022,531776000
2009-05-08,4.608571,4.686786,4.509286,4.613929,3.944992,467964000
2009-05-11,4.548929,4.677143,4.540000,4.627500,3.956594,404658800
2009-05-12,4.627143,4.632500,4.401786,4.443571,3.799332,609481600
2009-05-13,4.400357,4.429286,4.263571,4.267500,3.648789,595971600
2009-05-14,4.277857,4.411786,4.275000,4.391071,3.754445,447826400
2009-05-15,4.368571,4.450714,4.343214,4.372143,3.738262,367567200
2009-05-18,4.418929,4.525000,4.341786,4.523214,3.867429,458841600
2009-05-19,4.529286,4.618214,4.490714,4.551786,3.891859,372422400
2009-05-20,4.558214,4.614643,4.475000,4.495357,3.843611,388584000
2009-05-21,4.469643,4.527857,4.388929,4.435000,3.792005,407946000
2009-05-22,4.430357,4.435000,4.348214,4.375000,3.740704,297998400
2009-05-26,4.455714,4.672500,4.448214,4.670714,3.993545,636927200
2009-05-27,4.706429,4.820714,4.675357,4.751786,4.062861,646422000
2009-05-28,4.766071,4.835357,4.715357,4.823929,4.124546,487552800
2009-05-29,4.835357,4.853571,4.780357,4.850357,4.147141,456534400
2009-06-01,4.873929,4.999643,4.857143,4.976786,4.255241,452499600
2009-06-02,4.963929,5.047857,4.941071,4.981786,4.259517,456223600
2009-06-03,5.000000,5.039643,4.966786,5.033929,4.304099,565199600
2009-06-04,5.004643,5.149286,5.001429,5.133571,4.389295,550634000
2009-06-05,5.189643,5.228571,5.114643,5.166786,4.417695,632716000
2009-06-08,5.136429,5.151071,4.979643,5.137500,4.392654,931652400
2009-06-09,5.136071,5.162857,5.019643,5.097143,4.358149,676964400
2009-06-10,5.081429,5.083929,4.939286,5.008929,4.282724,688623600
2009-06-11,4.983929,5.055714,4.948214,4.998214,4.273563,524823600
2009-06-12,4.957500,4.967857,4.858571,4.891786,4.182565,563085600
2009-06-15,4.857500,4.890357,4.817500,4.860357,4.155693,539750400
2009-06-16,4.880714,4.945357,4.860714,4.869643,4.163632,514805200
2009-06-17,4.881071,4.908929,4.804643,4.842143,4.140119,571412800
2009-06-18,4.861071,4.928571,4.842500,4.852857,4.149280,427680400
2009-06-19,4.931071,4.982143,4.889286,4.981429,4.259212,721856800
2009-06-22,5.023929,5.055714,4.868929,4.906071,4.194779,634914000
2009-06-23,4.871429,4.891071,4.745714,4.786071,4.092176,706532400
2009-06-24,4.836429,4.910714,4.816429,4.865000,4.159662,485525600
2009-06-25,4.848214,5.007143,4.828929,4.995000,4.270813,589447600
2009-06-26,4.992500,5.127143,4.990714,5.087143,4.349599,439384400
2009-06-29,5.123571,5.141071,5.055000,5.070357,4.335246,567616000
2009-06-30,5.092143,5.135714,5.064286,5.086786,4.349293,434224000
2009-07-01,5.125000,5.166429,5.090000,5.101071,4.361508,414178800
2009-07-02,5.044643,5.101071,4.992500,5.000714,4.275700,370479200
2009-07-06,4.953571,4.963929,4.866071,4.950357,4.232644,498688400
2009-07-07,4.945714,4.988571,4.827857,4.835714,4.134621,461596800
2009-07-08,4.854286,4.930000,4.800714,4.900714,4.190198,575929200
2009-07-09,4.920000,4.928214,4.854643,4.870000,4.163937,343025200
2009-07-10,4.869286,4.963214,4.868571,4.947143,4.229897,445275600
2009-07-13,4.983571,5.083571,4.911786,5.083571,4.346545,483501200
2009-07-14,5.072500,5.113571,5.041429,5.081071,4.344406,347247600
2009-07-15,5.180000,5.250000,5.154286,5.245714,4.485180,485587200
2009-07-16,5.205714,5.286429,5.198929,5.268571,4.504723,393570800
2009-07-17,5.324286,5.429286,5.308214,5.419643,4.633893,602154000
2009-07-20,5.473929,5.537143,5.388929,5.461071,4.669312,735526400
2009-07-21,5.474643,5.479643,5.348214,5.411071,4.626561,874781600
2009-07-22,5.635357,5.668929,5.575357,5.597857,4.786268,874104000
2009-07-23,5.593929,5.658571,5.555714,5.636429,4.819248,526962800
2009-07-24,5.605357,5.714286,5.589286,5.713929,4.885512,438362400
2009-07-27,5.720357,5.745714,5.616429,5.717857,4.888868,433311200
2009-07-28,5.674286,5.717857,5.628571,5.714286,4.885818,363554800
2009-07-29,5.675000,5.730357,5.651786,5.715357,4.886733,382158000
2009-07-30,5.775000,5.882857,5.767857,5.813929,4.971013,469604800
2009-07-31,5.821071,5.892857,5.818214,5.835357,4.989335,422536800
2009-08-03,5.900357,5.951429,5.888214,5.943929,5.082166,394240000
2009-08-04,5.890357,5.913214,5.864643,5.912500,5.055293,395810800
2009-08-05,5.919643,5.978214,5.864643,5.896786,5.041858,423183600
2009-08-06,5.913571,5.946786,5.824643,5.853929,5.005215,341616800
2009-08-07,5.910357,5.950000,5.885714,5.911071,5.054071,387354800
2009-08-10,5.916429,5.950000,5.845000,5.882857,5.029947,300294400
2009-08-11,5.846071,5.870714,5.781429,5.815357,4.972235,355342400
2009-08-12,5.805357,5.953929,5.802143,5.903929,5.047966,445071200
2009-08-13,5.951786,6.023929,5.946429,6.015000,5.142931,439980800
2009-08-14,5.997857,6.008214,5.911786,5.956429,5.092854,305816000
2009-08-17,5.841071,5.842500,5.693571,5.699643,4.873298,524381200
2009-08-18,5.772500,5.865714,5.764643,5.857143,5.007962,431152400
2009-08-19,5.812500,5.903571,5.801786,5.878571,5.026283,413271600
2009-08-20,5.892143,5.954286,5.878929,5.940357,5.079112,342031200
2009-08-21,5.987500,6.048929,5.957143,6.043571,5.167361,416074400
2009-08-24,6.075714,6.096786,6.009643,6.037857,5.162477,406929600
2009-08-25,6.052143,6.105000,6.040357,6.050000,5.172859,324354800
2009-08-26,6.032857,6.055357,5.955714,5.978929,5.112091,303998800
2009-08-27,6.026786,6.056071,5.886786,6.051786,5.174385,449181600
2009-08-28,6.152500,6.160357,6.018929,6.073214,5.192707,453700800
2009-08-31,6.005714,6.030357,5.946429,6.007500,5.136521,311337600
2009-09-01,5.999643,6.071429,5.890714,5.903571,5.047658,469028000
2009-09-02,5.879286,5.986071,5.861071,5.899286,5.043995,364249200
2009-09-03,5.944286,5.967857,5.892857,5.948214,5.085829,293955200
2009-09-04,5.974286,6.096429,5.967500,6.082500,5.200647,374628800
2009-09-08,6.177857,6.183571,6.142857,6.176071,5.280652,315047600
2009-09-09,6.170714,6.231071,6.060714,6.112143,5.225990,811087200
2009-09-10,6.145000,6.187500,6.100357,6.162857,5.269354,491134000
2009-09-11,6.175357,6.185000,6.102500,6.148571,5.257138,348961200
2009-09-14,6.101071,6.210714,6.080357,6.204286,5.304775,322011200
2009-09-15,6.215714,6.273214,6.199643,6.255714,5.348748,426470800
2009-09-16,6.356786,6.526786,6.352857,6.495357,5.553646,754023200
2009-09-17,6.499286,6.671071,6.498929,6.591071,5.635483,810572000
2009-09-18,6.636786,6.662500,6.598571,6.607857,5.649837,601582800
2009-09-21,6.581786,6.612857,6.486429,6.572143,5.619300,437715600
2009-09-22,6.613929,6.620714,6.530357,6.588571,5.633347,356753600
2009-09-23,6.621429,6.746429,6.608214,6.625000,5.664494,593563600
2009-09-24,6.685714,6.703571,6.527500,6.565000,5.613193,550880400
2009-09-25,6.500357,6.625000,6.480000,6.513214,5.568914,445239200
2009-09-28,6.566786,6.667143,6.547500,6.648214,5.684342,337444800
2009-09-29,6.668929,6.692857,6.582500,6.620714,5.660829,345385600
2009-09-30,6.647500,6.658929,6.521786,6.619643,5.659913,539585200
2009-10-01,6.619643,6.650714,6.453571,6.459286,5.522806,524711600
2009-10-02,6.478929,6.640714,6.476786,6.603571,5.646172,553308000
2009-10-05,6.650000,6.673571,6.581071,6.643571,5.680371,423133200
2009-10-06,6.705000,6.786071,6.689286,6.786071,5.802213,605085600
2009-10-07,6.777143,6.805357,6.751071,6.794643,5.809541,465668000
2009-10-08,6.809286,6.837500,6.746071,6.759643,5.779615,438211200
2009-10-09,6.748929,6.810714,6.736429,6.802500,5.816259,293272000
2009-10-12,6.822143,6.839643,6.772857,6.814643,5.826641,288024800
2009-10-13,6.808214,6.827500,6.775000,6.786429,5.802520,348020400
2009-10-14,6.866071,6.868571,6.793929,6.831786,5.841298,375510800
2009-10-15,6.772500,6.818571,6.768929,6.805714,5.819007,373556400
2009-10-16,6.762500,6.798571,6.708571,6.716071,5.742361,431426800
2009-10-19,6.708929,6.785714,6.626786,6.780714,5.797633,942230800
2009-10-20,7.164286,7.205357,7.066071,7.098571,6.069405,1141039200
2009-10-21,7.125714,7.453929,7.115357,7.318571,6.257508,1193726800
2009-10-22,7.310714,7.423214,7.232500,7.328571,6.266059,791392000
2009-10-23,7.346429,7.350000,7.258214,7.283571,6.227585,420786800
2009-10-26,7.273929,7.383929,7.146429,7.231429,6.183002,484338400
2009-10-27,7.202143,7.243214,7.016071,7.048929,6.026960,756551600
2009-10-28,7.061071,7.072143,6.825000,6.871429,5.875195,818386800
2009-10-29,6.964286,7.028929,6.862143,7.012500,5.995812,570270400
2009-10-30,7.002143,7.028571,6.720357,6.732143,5.756104,717525200
2009-11-02,6.778571,6.888571,6.627500,6.761071,5.780835,678983200
2009-11-03,6.708929,6.768571,6.640000,6.741071,5.763735,522541600
2009-11-04,6.811786,6.923214,6.793929,6.814643,5.826641,487530400
2009-11-05,6.871429,6.964286,6.850714,6.929643,5.924966,384801200
2009-11-06,6.875357,6.971071,6.871429,6.940714,5.934433,295097600
2009-11-09,7.033571,7.210714,7.009286,7.195000,6.151855,528855600
2009-11-10,7.179286,7.320714,7.178929,7.249286,6.198271,401195200
2009-11-11,7.305714,7.321429,7.208214,7.258929,6.206514,443870000
2009-11-12,7.255000,7.316786,7.193929,7.213929,6.168040,363731200
2009-11-13,7.245357,7.315357,7.216786,7.301786,6.243158,343240800
2009-11-16,7.338571,7.428571,7.321786,7.379643,6.309727,485206400
2009-11-17,7.360000,7.408571,7.321429,7.392857,6.321026,396513600
2009-11-18,7.376429,7.392857,7.285714,7.355714,6.289267,374320800
2009-11-19,7.307500,7.307500,7.135714,7.161071,6.122842,542326400
2009-11-20,7.112500,7.156786,7.062857,7.140000,6.104827,406666400
2009-11-23,7.250000,7.357143,7.248214,7.352857,6.286827,474896800
2009-11-24,7.333214,7.352857,7.246429,7.301429,6.242853,318438400
2009-11-25,7.335714,7.344643,7.277143,7.292500,6.235219,286454000
2009-11-27,7.115000,7.248571,7.084643,7.163929,6.125288,295257200
2009-11-30,7.182500,7.202857,7.098929,7.139643,6.104524,424858000
2009-12-01,7.222857,7.241786,7.029643,7.034643,6.014745,465763200
2009-12-02,7.105714,7.193571,6.991071,7.008214,5.992148,715260000
2009-12-03,7.050714,7.106429,7.009643,7.017143,5.999784,448719600
2009-12-04,7.132143,7.138571,6.795714,6.904286,5.903287,826884800
2009-12-07,6.904286,6.920357,6.738571,6.748214,5.769845,714758800
2009-12-08,6.762857,6.869643,6.739286,6.781071,5.797937,690398800
2009-12-09,6.831429,7.077143,6.796786,7.064286,6.040092,684782000
2009-12-10,7.125000,7.132143,7.004286,7.015357,5.998257,489669600
2009-12-11,7.063571,7.071429,6.908214,6.952500,5.944511,429774800
2009-12-14,6.977500,7.051071,6.877143,7.035000,6.015051,495790400
2009-12-15,6.993929,7.053929,6.902500,6.934643,5.929243,419459600
2009-12-16,6.967857,7.017857,6.948214,6.965357,5.955504,352984800
2009-12-17,6.937857,6.964286,6.821429,6.852143,5.858706,388838800
2009-12-18,6.898929,6.982143,6.878571,6.979643,5.967720,608770400
2009-12-21,7.001786,7.133929,6.988214,7.079643,6.053220,611906400
2009-12-22,7.122857,7.173214,7.095000,7.155714,6.118265,349515600
2009-12-23,7.185714,7.227857,7.171786,7.217857,6.171397,345525600
2009-12-24,7.269643,7.476786,7.262500,7.465714,6.383318,500889200
2009-12-28,7.561429,7.641071,7.486071,7.557500,6.461799,644565600
2009-12-29,7.593929,7.597143,7.454643,7.467857,6.385153,445205600
2009-12-30,7.458214,7.571429,7.439643,7.558571,6.462712,412084400
2009-12-31,7.611786,7.619643,7.520000,7.526071,6.434926,352410800
2010-01-04,7.622500,7.660714,7.585000,7.643214,6.535086,493729600
2010-01-05,7.664286,7.699643,7.616071,7.656429,6.546384,601904800
2010-01-06,7.656429,7.686786,7.526786,7.534643,6.442256,552160000
2010-01-07,7.562500,7.571429,7.466071,7.520714,6.430345,477131200
2010-01-08,7.510714,7.571429,7.466429,7.570714,6.473097,447610800
2010-01-11,7.600000,7.607143,7.444643,7.503929,6.415995,462229600
2010-01-12,7.471071,7.491786,7.372143,7.418571,6.343011,594459600
2010-01-13,7.423929,7.533214,7.289286,7.523214,6.432481,605892000
2010-01-14,7.503929,7.516429,7.465000,7.479643,6.395229,432894000
2010-01-15,7.533214,7.557143,7.352500,7.354643,6.288352,594067600
2010-01-19,7.440357,7.685357,7.401429,7.680000,6.566537,730007600
2010-01-20,7.675357,7.698214,7.482143,7.561786,6.465463,612152800
2010-01-21,7.574286,7.618214,7.400357,7.431071,6.353698,608154400
2010-01-22,7.385000,7.410714,7.041429,7.062500,6.038564,881767600
2010-01-25,7.232500,7.310714,7.149643,7.252500,6.201017,1065699600
2010-01-26,7.355357,7.632500,7.235000,7.355000,6.288657,1867110000
2010-01-27,7.387500,7.520714,7.126071,7.424286,6.347897,1722568400
2010-01-28,7.318929,7.339286,7.096429,7.117500,6.085588,1173502400
2010-01-29,7.181429,7.221429,6.794643,6.859286,5.864815,1245952400
2010-02-01,6.870357,7.000000,6.832143,6.954643,5.946343,749876400
2010-02-02,6.996786,7.011429,6.906429,6.995000,5.980848,698342400
2010-02-03,6.970357,7.150000,6.943571,7.115357,6.083759,615328000
2010-02-04,7.026071,7.084643,6.841786,6.858929,5.864508,757652000
2010-02-05,6.879643,7.000000,6.816071,6.980714,5.968635,850306800
2010-02-08,6.988929,7.067143,6.928571,6.932857,5.927717,478270800
2010-02-09,7.015000,7.053571,6.955357,7.006786,5.990928,632886800
2010-02-10,6.996071,7.021429,6.937857,6.968571,5.958254,370361600
2010-02-11,6.960000,7.133929,6.930714,7.095357,6.066657,550345600
2010-02-12,7.075357,7.201429,6.982143,7.156429,6.118875,655468800
2010-02-16,7.212143,7.274643,7.197143,7.264286,6.211094,543737600
2010-02-17,7.292500,7.296786,7.173571,7.233929,6.185139,436396800
2010-02-18,7.201071,7.281786,7.175714,7.247500,6.196742,422825200
2010-02-19,7.209286,7.257143,7.182500,7.202500,6.158266,415469600
2010-02-22,7.226429,7.232143,7.113929,7.157857,6.120096,390563600
